"firstCommunityId","finalCommunityId","memberCount","memberNames","intermediateCommunityIds","Source Cypher File: Community_Detection/Community_Detection_2c_Leiden_Stream.cypher"
788,49,4,"org.axonframework.serialization.json.JacksonSerializer$Builder,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.JsonNodeToObjectNodeConverter,org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter","788,252,49",""
105,56,4,"org.axonframework.test.saga.SagaTestFixture$WrappingResourceInjector,org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector,org.axonframework.test.utils.AutowiredResourceInjector,org.axonframework.modelling.saga.SimpleResourceInjector","105,110,56",""
660,56,4,"org.axonframework.messaging.annotation.HandlerEnhancerDefinition,org.axonframework.common.annotation.PriorityAnnotationComparator,org.axonframework.messaging.annotation.MultiHandlerEnhancerDefinition,org.axonframework.messaging.annotation.ClasspathHandlerEnhancerDefinition","660,110,56",""
1052,66,4,"org.axonframework.eventsourcing.conflictresolution.ConflictResolution,org.axonframework.eventsourcing.conflictresolution.ConflictDescription,org.axonframework.eventsourcing.conflictresolution.ConflictExceptionSupplier,org.axonframework.eventsourcing.conflictresolution.ConflictResolver","1052,199,66",""
444,70,4,"org.axonframework.messaging.unitofwork.DefaultUnitOfWork,org.axonframework.messaging.unitofwork.ExecutionResult,org.axonframework.messaging.unitofwork.BatchingUnitOfWork,org.axonframework.messaging.unitofwork.MessageProcessingContext","444,85,70",""
865,76,4,"org.axonframework.modelling.command.AnnotationCommandTargetResolver$Builder,org.axonframework.modelling.command.AnnotationCommandTargetResolver,org.axonframework.modelling.command.TargetAggregateIdentifier,org.axonframework.modelling.command.TargetAggregateVersion","865,79,76",""
218,3,3,"org.axonframework.messaging.annotation.InterceptorChainParameterResolverFactory,org.axonframework.messaging.InterceptorChain,org.axonframework.modelling.command.inspection.AnnotatedCommandHandlerInterceptor","218,233,3",""
342,3,3,"org.axonframework.common.jdbc.ConnectionWrapperFactory$ConnectionCloseHandler,org.axonframework.common.jdbc.ConnectionWrapperFactory$NoOpCloseHandler,org.axonframework.common.jdbc.ConnectionWrapperFactory","342,233,3",""
683,3,3,"org.axonframework.messaging.correlation.CorrelationDataProvider,org.axonframework.messaging.correlation.MultiCorrelationDataProvider,org.axonframework.messaging.interceptors.CorrelationDataInterceptor","683,233,3",""
233,5,3,"org.axonframework.commandhandling.distributed.CommandBusConnectorCommunicationException,org.axonframework.commandhandling.distributed.CommandCallbackRepository,org.axonframework.commandhandling.distributed.CommandCallbackWrapper","233,81,5",""
308,5,3,"org.axonframework.commandhandling.gateway.RetryingCallback,org.axonframework.commandhandling.gateway.RetryingCallback$1,org.axonframework.commandhandling.gateway.RetryingCallback$RetryDispatch","308,81,5",""
429,8,3,"org.axonframework.eventhandling.EventProcessingStrategy,org.axonframework.eventhandling.SubscribingEventProcessor$Builder,org.axonframework.eventhandling.SubscribingEventProcessor","429,241,8",""
517,13,3,"org.axonframework.eventhandling.TrackingTokenParameterResolverFactory,org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$1,org.axonframework.eventhandling.TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver","517,239,13",""
617,13,3,"org.axonframework.common.ObjectUtils,org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore$ProcessAndSegment,org.axonframework.eventhandling.tokenstore.inmemory.InMemoryTokenStore","617,239,13",""
33,14,3,"org.axonframework.config.SagaConfigurer,org.axonframework.config.SagaConfigurer$SagaConfigurationImpl,org.axonframework.modelling.saga.SagaRepository","33,121,14",""
937,14,3,"org.axonframework.modelling.saga.SagaMethodMessageHandlerDefinition,org.axonframework.modelling.saga.SagaCreationPolicy,org.axonframework.modelling.saga.AssociationResolver","937,121,14",""
480,15,3,"org.axonframework.eventhandling.MultiStreamableMessageSource,org.axonframework.eventhandling.MultiStreamableMessageSource$Builder,org.axonframework.eventhandling.MultiStreamableMessageSource$IdentifiedStreamableMessageSource","480,12,15",""
675,16,3,"org.axonframework.messaging.annotation.ResultParameterResolverFactory,org.axonframework.messaging.annotation.ResultParameterResolverFactory$1,org.axonframework.messaging.annotation.ResultParameterResolverFactory$ExceptionResultParameterResolver","675,54,16",""
817,16,3,"org.axonframework.tracing.LoggingSpanFactory$1,org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope,org.axonframework.tracing.LoggingSpanFactory$Slf4jSpan","817,54,16",""
83,17,3,"org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory$Builder,org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory,org.axonframework.test.saga.SagaTestFixture$ReturnResultFromStub","83,34,17",""
964,21,3,"org.axonframework.test.saga.RepositoryContentValidator,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore$ManagedSaga,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore","964,127,21",""
535,25,3,"org.axonframework.config.EventProcessingConfigurer$DeadLetteringInvokerConfiguration,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$1,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$Builder","535,30,25",""
113,27,3,"org.axonframework.test.eventscheduler.StubEventScheduler,org.axonframework.test.eventscheduler.EventConsumer,org.axonframework.test.eventscheduler.StubScheduleToken","113,112,27",""
489,37,3,"org.axonframework.eventhandling.AbstractEventBus$Builder,org.axonframework.eventhandling.SimpleEventBus$Builder,org.axonframework.eventhandling.SimpleEventBus","489,56,37",""
372,40,3,"org.axonframework.common.property.UniformPropertyAccessStrategy,org.axonframework.common.property.BeanPropertyAccessStrategy,org.axonframework.common.property.AbstractMethodPropertyAccessStrategy","372,10,40",""
32,44,3,"org.axonframework.config.LifecycleHandlerInspector,org.axonframework.config.LifecycleHandlerInspector$LifecycleRegistration,org.axonframework.lifecycle.Lifecycle","32,99,44",""
650,44,3,"org.axonframework.messaging.HandlerAttributes,org.axonframework.messaging.SimpleHandlerAttributes,org.axonframework.messaging.annotation.AnnotatedHandlerAttributes","650,99,44",""
696,45,3,"org.axonframework.common.transaction.TransactionManager,org.axonframework.common.transaction.Transaction,org.axonframework.messaging.interceptors.TransactionManagingInterceptor","696,229,45",""
603,45,3,"org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler$Builder,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrScheduleToken","603,250,45",""
393,47,3,"org.axonframework.deadline.GenericDeadlineMessage,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.serialization.CachingSupplier","393,73,47",""
904,47,3,"org.axonframework.eventhandling.GenericTrackedDomainEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.modelling.command.inspection.AnnotatedAggregate$LazyIdentifierDomainEventMessage","904,73,47",""
406,49,3,"org.axonframework.serialization.Serializer,org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder,org.axonframework.deadline.jobrunr.DeadlineDetails","406,252,49",""
547,49,3,"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry,org.axonframework.eventhandling.deadletter.jpa.EventMessageDeadLetterJpaConverter,org.axonframework.eventhandling.deadletter.legacyjpa.EventMessageDeadLetterJpaConverter","547,252,49",""
748,52,3,"org.axonframework.tracing.Span,org.axonframework.tracing.SpanScope,org.axonframework.tracing.MultiSpanFactory$MultiSpan","748,0,52",""
659,56,3,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.MultiHandlerDefinition","659,9,56",""
1048,57,3,"org.axonframework.eventsourcing.NoSnapshotTriggerDefinition,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$1,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$NoSnapshotTrigger","1048,140,57",""
742,60,3,"org.axonframework.messaging.HandlerExecutionException,org.axonframework.commandhandling.CommandExecutionException,org.axonframework.queryhandling.QueryExecutionException","742,209,60",""
635,60,3,"org.axonframework.lifecycle.ShutdownInProgressException,org.axonframework.lifecycle.ShutdownLatch$ActivityHandle,org.axonframework.lifecycle.ShutdownLatch","635,156,60",""
53,61,3,"org.axonframework.test.aggregate.StubAggregateLifecycle,org.axonframework.test.aggregate.StubAggregateLifecycleExtension,org.axonframework.test.aggregate.StubAggregateLifecycle$1","53,123,61",""
873,61,3,"org.axonframework.messaging.Scope,org.axonframework.modelling.command.AggregateInvocationException,org.axonframework.modelling.command.AggregateLifecycle","873,123,61",""
827,65,3,"org.axonframework.tracing.TracingHandlerEnhancerDefinition$1,org.axonframework.tracing.TracingHandlerEnhancerDefinition,org.axonframework.tracing.TracingHandlerEnhancerDefinition$Builder","827,22,65",""
1042,66,3,"org.axonframework.eventsourcing.eventstore.EventStorageEngine,org.axonframework.eventsourcing.FilteringEventStorageEngine,org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine","1042,199,66",""
715,71,3,"org.axonframework.monitoring.MessageMonitor,org.axonframework.monitoring.MultiMessageMonitor$1,org.axonframework.monitoring.MultiMessageMonitor","715,155,71",""
834,72,3,"org.axonframework.commandhandling.CommandHandler,org.axonframework.queryhandling.QueryHandler,org.axonframework.util.HandlerTypeResolver","834,167,72",""
1039,72,3,"org.axonframework.eventhandling.EventHandler,org.axonframework.modelling.saga.SagaEventHandler,org.axonframework.eventsourcing.EventSourcingHandler","1039,167,72",""
855,76,3,"org.axonframework.modelling.command.AggregateCreationPolicy,org.axonframework.modelling.command.AggregateAnnotationCommandHandler$1,org.axonframework.modelling.command.CreationPolicy","855,79,76",""
708,3,2,"org.axonframework.messaging.unitofwork.UnitOfWork$Phase,org.axonframework.messaging.unitofwork.AbstractUnitOfWork","708,233,3",""
223,5,2,"org.axonframework.commandhandling.distributed.AbstractRoutingStrategy,org.axonframework.commandhandling.distributed.RoutingStrategy","223,101,5",""
266,5,2,"org.axonframework.commandhandling.distributed.MetaDataRoutingStrategy$Builder,org.axonframework.commandhandling.distributed.MetaDataRoutingStrategy","266,101,5",""
278,8,2,"org.axonframework.commandhandling.gateway.AxonNonTransientExceptionClassesPredicate,org.axonframework.commandhandling.gateway.NonTransientExceptionClassesPredicate","278,241,8",""
304,8,2,"org.axonframework.commandhandling.gateway.ExponentialBackOffIntervalRetryScheduler$Builder,org.axonframework.commandhandling.gateway.ExponentialBackOffIntervalRetryScheduler","304,241,8",""
306,8,2,"org.axonframework.commandhandling.gateway.IntervalRetryScheduler$Builder,org.axonframework.commandhandling.gateway.IntervalRetryScheduler","306,241,8",""
52,10,2,"org.axonframework.test.aggregate.Reporter,org.axonframework.test.AxonAssertionError","52,15,10",""
1101,13,2,"org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine","1101,239,13",""
435,14,2,"org.axonframework.test.saga.RecordingListenerInvocationErrorHandler,org.axonframework.eventhandling.ListenerInvocationErrorHandler","435,121,14",""
934,14,2,"org.axonframework.modelling.saga.AbstractSagaManager$Builder,org.axonframework.modelling.saga.AnnotatedSagaManager$Builder","934,121,14",""
935,14,2,"org.axonframework.modelling.saga.SagaMethodMessageHandlingMember,org.axonframework.modelling.saga.AnnotatedSagaManager","935,121,14",""
382,15,2,"org.axonframework.common.stream.StreamUtils,org.axonframework.common.stream.StreamUtils$1","382,12,15",""
1046,15,2,"org.axonframework.eventsourcing.MultiStreamableMessageSource$Builder,org.axonframework.eventsourcing.MultiStreamableMessageSource","1046,12,15",""
420,16,2,"org.axonframework.messaging.deadletter.DeadLetterParameterResolverFactory,org.axonframework.messaging.deadletter.DeadLetterParameterResolverFactory$DeadLetterParameterResolver","420,54,16",""
20,25,2,"org.axonframework.config.EventProcessingConfiguration,org.axonframework.config.SagaConfiguration","20,30,25",""
423,25,2,"org.axonframework.eventhandling.EventHandlerInvoker,org.axonframework.eventhandling.MultiEventHandlerInvoker","423,30,25",""
114,27,2,"org.axonframework.test.eventscheduler.EventSchedulerValidator,org.axonframework.test.eventscheduler.ScheduledItem","114,112,27",""
379,40,2,"org.axonframework.common.property.MethodAccessedProperty,org.axonframework.common.property.PropertyAccessException","379,10,40",""
785,40,2,"org.axonframework.serialization.MavenArtifactRevisionResolver,org.axonframework.util.MavenArtifactVersionResolver","785,10,40",""
748,41,2,"org.axonframework.messaging.responsetypes.ConvertingResponseMessage,org.axonframework.queryhandling.QueryResponseMessage","748,157,41",""
587,42,2,"org.axonframework.eventhandling.pooled.WorkPackage$BatchProcessingEntry,org.axonframework.eventhandling.pooled.WorkPackage$ProcessingEntry","587,238,42",""
383,45,2,"org.axonframework.common.transaction.NoTransactionManager,org.axonframework.common.transaction.NoTransactionManager$1","383,229,45",""
359,45,2,"org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.jpa.PagingJpaQueryIterable","359,229,45",""
363,45,2,"org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.legacyjpa.PagingJpaQueryIterable","363,229,45",""
595,45,2,"org.axonframework.eventhandling.scheduling.EventScheduler,org.axonframework.eventhandling.scheduling.ScheduleToken","595,250,45",""
799,46,2,"org.axonframework.serialization.upcasting.ContextAwareSingleEntryMultiUpcaster,org.axonframework.serialization.upcasting.event.ContextAwareEventMultiUpcaster","799,53,46",""
796,46,2,"org.axonframework.serialization.upcasting.Upcaster,org.axonframework.serialization.upcasting.GenericUpcasterChain","796,53,46",""
800,46,2,"org.axonframework.serialization.upcasting.ContextAwareSingleEntryUpcaster,org.axonframework.serialization.upcasting.event.ContextAwareSingleEventUpcaster","800,53,46",""
801,46,2,"org.axonframework.serialization.upcasting.SingleEntryMultiUpcaster,org.axonframework.serialization.upcasting.event.EventMultiUpcaster","801,53,46",""
1131,46,2,"org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter$Builder,org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter","1131,53,46",""
1043,49,2,"org.axonframework.serialization.SerializedType,org.axonframework.serialization.upcasting.event.UpcastedEventRepresentation","1043,252,49",""
820,52,2,"org.axonframework.tracing.SpanFactory,org.axonframework.tracing.MultiSpanFactory","820,0,52",""
823,52,2,"org.axonframework.tracing.NoOpSpanFactory,org.axonframework.tracing.NoOpSpanFactory$NoOpSpan","823,0,52",""
822,52,2,"org.axonframework.tracing.NestingSpanFactory$Builder,org.axonframework.tracing.NestingSpanFactory","822,0,52",""
772,53,2,"org.axonframework.serialization.AnnotationRevisionResolver,org.axonframework.serialization.Revision","772,175,53",""
1027,57,2,"org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition$AggregateLoadTimeSnapshotTrigger,org.axonframework.eventsourcing.AggregateLoadTimeSnapshotTriggerDefinition","1027,140,57",""
1036,57,2,"org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition$EventCountSnapshotTrigger,org.axonframework.eventsourcing.EventCountSnapshotTriggerDefinition","1036,140,57",""
1040,60,2,"org.axonframework.eventsourcing.IncompatibleAggregateException,org.axonframework.eventsourcing.GenericAggregateFactory","1040,156,60",""
63,61,2,"org.axonframework.test.aggregate.StubAggregateLifecycleRule,org.axonframework.test.aggregate.StubAggregateLifecycleRule$1","63,123,61",""
316,61,2,"org.axonframework.common.DefaultIdentifierFactory,org.axonframework.common.IdentifierFactory","316,123,61",""
1037,61,2,"org.axonframework.modelling.command.ApplyMore,org.axonframework.eventsourcing.EventSourcedAggregate$IgnoreApplyMore","1037,123,61",""
737,71,2,"org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler$Builder,org.axonframework.queryhandling.LoggingQueryInvocationErrorHandler","737,155,71",""
